Sharon Doorson,"
  
Sharon Doorson
",North Sea Jazz Club,"Friday, February 28, 2014","Dance, Electronic, Pop, Female Vocalists, Dutch, and Dutch Pop."
Amsterdam Klezmer Band,"
  
Amsterdam Klezmer Band
",Paradiso,"Thursday, February 27, 2014","Klezmer, World, Gypsy, Jewish, and Balkan Brass."
Me First And The Gimme Gimmes,"
  
Me First And The Gimme Gimmes
","The Max, Melkweg","Thursday, February 27, 2014","Punk, Punk Rock, Ska, Ska Punk, Skate Punk, and Comic."
Cate Le Bon,"
  
Cate Le Bon
",Paradiso,"Wednesday, February 26, 2014","Art Pop, Art Rock, Chamber Pop, Dream Pop, Folk, Folktronica, Indie Folk, Indie Pop, Indie Rock, Singer-Songwriter, Female Vocalists, Chamber Psych, Neo-Psychedelic, Garage Psych, and Welsh Indie."
Tera Melos,"
  
Tera Melos
",OCCII,"Wednesday, February 26, 2014","Experimental, Experimental Rock, Instrumental, Math Pop, Math Rock, Post-Hardcore, Post-Rock, Sasscore, and Instrumental Math Rock."
Yuck,"
  
Yuck
",Paradiso,"Wednesday, February 26, 2014","Alternative Rock, Indie Rock, Lo-Fi, Noise Pop, Noise Rock, Shoegaze, Alternative, and Nu Gaze."
Nina Persson,"
  
Nina Persson
",Bitterzoet,"Wednesday, February 26, 2014","Pop, Rock, Singer-Songwriter, Female Vocalists, Swedish, and Orebro Indie."
Hoffmaestro & Chraa,"
  
Hoffmaestro & Chraa
",Melkweg,"Wednesday, February 26, 2014","Reggae, Ska, and Swedish."
Mayday (Taiwan),"
  
Mayday (Taiwan)
",AFAS Live,"Wednesday, February 26, 2014","Mandopop, Pop Punk, Neon Pop Punk, Pop Emo, and Taiwan Pop."
Spin Doctors / John Newman,"
  
Spin Doctors
  
John Newman
",Melkweg,"Tuesday, February 25, 2014",
Beady Eye,"
  
Beady Eye
",Paradiso Grote Zaal (Main Hall),"Tuesday, February 25, 2014","Alternative Rock, Britpop, Mod Revival, Pop Rock, Psychedelic Rock, Rock, and British."
Speedy Ortiz / Eagulls,"
  
Speedy Ortiz
  
Eagulls
",Paradiso,"Tuesday, February 25, 2014",
fanfarlo,"
  
fanfarlo
",Bitterzoet,"Tuesday, February 25, 2014","Chamber Pop, Folk, Indie, Indie Pop, British, Stomp And Holler, and UK."
Warpaint / All We Are,"
  
All We Are
  
Warpaint
",Paradiso Grote Zaal (Main Hall),"Monday, February 24, 2014",
Grouplove,"
  
Grouplove
",Melkweg,"Monday, February 24, 2014","Alternative Dance, Alternative Rock, Electropop, Indie, Indie Pop, Indie Rock, Indietronica, Pop, Rock, Alternative, Indie Poptimism, Modern Rock, Stomp And Holler, La Indie, Modern Alternative Rock, Shimmer Pop, and Pov: Indie."
James Arthur,"
  
James Arthur
",Melkweg,"Monday, February 24, 2014","Indie, Pop, Pop Soul, British, Acoustic, UK Pop, and X Factor."
Kendra Morris,"
  
Kendra Morris
",Paradiso Bovenzaal (Upstairs Hall),"Monday, February 24, 2014","Neo Soul, Singer-Songwriter, Soul, Female Vocalists, R&B, and Contemporary Rnb."
Warpaint / All We Are,"
  
Warpaint
  
All We Are
",Paradiso,"Monday, February 24, 2014",
Jason Derulo / Hmh / Arena,"
  
Jason Derulo
  
Hmh
  
Arena
",AFAS Live,"Monday, February 24, 2014",
All Time Low / Blitz Kids,"
  
Blitz Kids
  
All Time Low
",Paradiso,"Sunday, February 23, 2014",
Skrillex,"
  
Skrillex
",Studio 80,"Sunday, February 23, 2014","Breakcore, Brostep, Complextro, Drumstep, Dubstep, EDM, Electro, Electro House, Electronic, Electronica, Glitch Hop, Hip Hop, Pop, Tech House, Techno, Trap, Pop Dance, English, and Riddim Dubstep."
All Time Low / Blitz Kids,"
  
All Time Low
  
Blitz Kids
",Paradiso Grote Zaal (Main Hall),"Sunday, February 23, 2014",
Avicii / Sick Individuals,"
  
Avicii
  
Sick Individuals
",Ziggo Dome,"Sunday, February 23, 2014",
Avicii / Oliver Heldens,"
  
Avicii
  
Oliver Heldens
",Ziggo Dome,"Saturday, February 22, 2014",
Real Estate,"
  
Real Estate
",Paradiso Bovenzaal (Upstairs Hall),"Saturday, February 22, 2014","Art Pop, Chamber Pop, Chillwave, Dream Pop, Indie, Indie Pop, Indie Rock, Indietronica, Lo-Fi, Noise Pop, Surf, Surf Rock, Modern Rock, Neo-Psychedelic, Dreamo, New Jersey Indie, Shimmer Pop, and Experimental Pop."
Taking Back Sunday,"
  
Taking Back Sunday
",Melkweg,"Friday, February 21, 2014","Emo, Pop Punk, Post-Hardcore, Punk, Rock, Screamo, Alternative, and Neon Pop Punk."
Real Estate / Chef'Special / Michael Prins,"
  
Chef'Special
  
Michael Prins
  
Real Estate
",Club Ziggo,"Friday, February 21, 2014",
Bootsy Collins,"
  
Bootsy Collins
",Paradiso,"Friday, February 21, 2014","Deep Funk, Funk, Funk Metal, Metal, P-Funk, Soul, and Bass."
Skrillex / Bro Safari / Jack Beats / Gesaffelstein,"
  
Skrillex
  
Bro Safari
  
Jack Beats
  
Gesaffelstein
",Melkweg,"Friday, February 21, 2014",
The Wanted,"
  
The Wanted
",AFAS Live,"Friday, February 21, 2014","Dance-Pop, EDM, Electropop, Garage Rock, Pop, Pop Rock, Psychobilly, British, Synthpop, Post-Teen Pop, UK Pop, and Boy Band."
Skrillex,"
  
Skrillex
",Ocean Diva,"Thursday, February 20, 2014","Breakcore, Brostep, Complextro, Drumstep, Dubstep, EDM, Electro, Electro House, Electronic, Electronica, Glitch Hop, Hip Hop, Pop, Tech House, Techno, Trap, Pop Dance, English, and Riddim Dubstep."
R5,"
  
R5
","OZ, Melkweg","Thursday, February 20, 2014","Alternative Rock, Pop, Pop Punk, Pop Rock, Rock, Teen Pop, Post-Teen Pop, and Disney."
Little Dragon,"
  
Little Dragon
",Trouw,"Thursday, February 20, 2014","Alternative Dance, Art Pop, Chillout, Chillwave, Downtempo, Electronic, Electronica, Electropop, Indietronica, New Rave, Synth-Pop, Trip Hop, Female Vocalists, Swedish, Neo-Synthpop, Indie Soul, Alternative R&B, Escape Room, Swedish Electropop, and Swedish Synthpop."
Frank Turner,"
  
Frank Turner
",Melkweg,"Wednesday, February 19, 2014","Acoustic Rock, Folk, Folk Punk, Indie, Punk, Singer-Songwriter, Alternative, British, Acoustic, and Scottish Rock."
Wooden Shjips,"
  
Wooden Shjips
",Bitterzoet,"Wednesday, February 19, 2014","Alternative Rock, Experimental, Indie Rock, Neo-Psychedelia, Noise Rock, Psychedelic, Psychedelic Rock, Space Rock, Chamber Psych, Neo-Psychedelic, and Psychedelic Space Rock."
Frank Turner / Andrew Jackson Jihad,"
  
Frank Turner
  
Andrew Jackson Jihad
",Melkweg,"Wednesday, February 19, 2014",
Skrillex,"
  
Skrillex
",Bitterzoet,"Wednesday, February 19, 2014","Breakcore, Brostep, Complextro, Drumstep, Dubstep, EDM, Electro, Electro House, Electronic, Electronica, Glitch Hop, Hip Hop, Pop, Tech House, Techno, Trap, Pop Dance, English, and Riddim Dubstep."
Ron Pope / Wakey Wakey / Alexz Johnson,"
  
Ron Pope
  
Wakey Wakey
  
Alexz Johnson
",Paradiso,"Tuesday, February 18, 2014",
Damien Jurado / Courtney Marie Andrews,"
  
Damien Jurado
  
Courtney Marie Andrews
",De Duif,"Tuesday, February 18, 2014",
Vance Joy,"
  
Vance Joy
",Paradiso Bovenzaal (Upstairs Hall),"Tuesday, February 18, 2014","Alternative Rock, Folk, Folk Pop, Indie, Indie Folk, Indie Pop, Pop, Singer-Songwriter, Australian, Acoustic, and Modern Rock."
Damien Jurado,"
  
Damien Jurado
",De Duif,"Tuesday, February 18, 2014","Alternative Country, Americana, Chamber Pop, Folk, Folk Rock, Indie, Indie Folk, Indie Rock, Singer-Songwriter, Stomp And Holler, and New Americana."
Alexz Johnson,"
  
Alexz Johnson
",Paradiso Grote Zaal (Main Hall),"Tuesday, February 18, 2014","Pop, Pop Rock, Rock, Female Vocalists, Canadian, and Post-Teen Pop."
Dream Theater / New Keepers Of The Water Towers,"
  
Dream Theater
  
New Keepers Of The Water Towers
",AFAS Live,"Monday, February 17, 2014",
Crystal Stilts / Naive Set,"
  
Crystal Stilts
  
Naive Set
",Melkweg,"Monday, February 17, 2014",
Suzanne vega,"
  
Suzanne Vega
",Paradiso Grote Zaal (Main Hall),"Sunday, February 16, 2014","Alternative Folk, Alternative Rock, Art Pop, Chamber Pop, Contemporary Folk, Downtempo, Folk, Folk Pop, Folk Rock, Indie Rock, New Romantic, Pop, Pop Rock, Singer-Songwriter, Alternative, Female Vocalists, Lilith, New Wave Pop, and Permanent Wave."
St. Vincent / Glass Animals,"
  
St. Vincent
  
Glass Animals
",Paradiso Grote Zaal (Main Hall),"Saturday, February 15, 2014",
Ellie Goulding / Chloe Howl,"
  
Ellie Goulding
  
Chloe Howl
",Heineken Music Hall,"Saturday, February 15, 2014",
Ellie Goulding / Chloe Howl,"
  
Ellie Goulding
  
Chloe Howl
",AFAS Live,"Saturday, February 15, 2014",
St. Vincent / Glass Animals,"
  
St. Vincent
  
Glass Animals
",Paradiso,"Saturday, February 15, 2014",
Gary Numan,"
  
Gary Numan
",Melkweg,"Friday, February 14, 2014","Ambient Pop, Art Pop, Art Rock, Dance-Pop, Dark Ambient, Electro-Industrial, Electronic, Funk Rock, Glam Rock, Gothic Rock, Industrial, Industrial Rock, Minimal Wave, New Romantic, New Wave, Pop Rock, Post-Punk, Synth-Pop, British, and Synthpop."
Birdy,"
  
Birdy
",Paradiso Grote Zaal (Main Hall),"Friday, February 14, 2014","Art Pop, Bassline, Chamber Pop, Folk, Indie, Indie Pop, Pop, Singer-Songwriter, British, Female Vocalists, Neo Mellow, Viral Pop, and UK Pop."
Ladies of Soul,"
  
Ladies of Soul
",Ziggo Dome,"Friday, February 14, 2014","Disco, Funk, Soul, Female Vocalists, and Dutch Pop."
Avishai Cohen,"
  
Avishai Cohen
",Bimhuis,"Friday, February 14, 2014","Contemporary Jazz, Jazz, Jazz Fusion, Piano, Bass, Fusion, Jazz Trumpet, Indie Jazz, Ecm-Style Jazz, Jazz Double Bass, UK Contemporary Jazz, Jazz And Blues, German Jazz, and Israeli Jazz."
Twenty One Pilots,"
  
Twenty One Pilots
","OZ, Melkweg","Thursday, February 13, 2014","Alternative Hip Hop, Alternative Pop, Alternative Rock, Electronic, Electropop, Emo, Hip Hop, Indie, Indie Pop, Indie Rock, Indietronica, Piano Rock, Pop, Pop Rap, Pop Rock, Rap Rock, Rock, Tropical House, Alternative, and Rap."
Balthazar / Clean Pete,"
  
Clean Pete
  
Balthazar
",Paradiso Grote Zaal (Main Hall),"Thursday, February 13, 2014",
Tarja / Twenty One Pilots,"
  
Tarja
  
Twenty One Pilots
",Melkweg,"Thursday, February 13, 2014",
Balthazar / Soldier's Heart,"
  
Soldier's Heart
  
Balthazar
",Paradiso,"Thursday, February 13, 2014",
Childish Gambino,"
  
Childish Gambino
","OZ, Melkweg","Wednesday, February 12, 2014","Hip Hop, Indie, Pop, Rap, R&B, Atl Hip Hop, and Nuno."
James Vincent McMorrow / Broken Twin,"
  
James Vincent McMorrow
  
Broken Twin
",Concertgebouw,"Tuesday, February 11, 2014",
Maximo Park,"
  
Maximo Park
",Melkweg,"Tuesday, February 11, 2014","Alternative Dance, Britpop, Indie, Indie Rock, New Rave, New Wave, Post-Punk Revival, Rock, British, Modern Rock, Meme Rap, UK, Scottish Rock, British Indie Rock, Newcastle Indie, and Warp."
Bombay Bicycle Club,"
  
Bombay Bicycle Club
","The Max, Melkweg","Monday, February 10, 2014","Alternative Dance, Alternative Rock, Chamber Pop, Indie, Indie Rock, Indietronica, New Rave, Rock, Alternative, British, Modern Rock, Stomp And Holler, United Kingdom, Shimmer Pop, British Indie Rock, and London."
Bill Callahan / Alasdair Roberts,"
  
Bill Callahan
  
Alasdair Roberts
",Paradiso,"Monday, February 10, 2014",
Behemoth / Cradle of Filth / In Solitude / Inquisition / Svarttjern,"
  
In Solitude
  
Behemoth
  
Cradle of Filth
  
Inquisition
  
Svarttjern
",Melkweg,"Sunday, February 09, 2014",
Blackfield,"
  
Blackfield
",Paradiso Grote Zaal (Main Hall),"Sunday, February 09, 2014","Alternative Rock, Art Rock, Progressive, Progressive Metal, Progressive Rock, Rock, Symphonic Rock, Alternative, Neo-Progressive, Melancholic, and English."
Ilse DeLange,"
  
Ilse DeLange
",Royal Theatre Carré (Koninklijk Theater Carré),"Saturday, February 08, 2014","Country, Country Rock, Nederpop, Pop, Pop Rock, Rock, Singer-Songwriter, Female Vocalists, Dutch, Dutch Rock, Netherlands, The Netherlands, Dutch Pop, and Dutch Americana."
Trivium / Miss May I,"
  
Trivium
  
Miss May I
","The Max, Melkweg","Saturday, February 08, 2014",
DJ Kino / Logistics,"
  
DJ Kino
  
Logistics
",MC theater,"Saturday, February 08, 2014",
Trivium / Battlecross / Miss May I,"
  
Trivium
  
Battlecross
  
Miss May I
",Melkweg,"Saturday, February 08, 2014",
OvO / Mombu,"
  
OvO
  
Mombu
",OCCII,"Friday, February 07, 2014",
Chef'Special,"
  
Chef'Special
",Paradiso Grote Zaal (Main Hall),"Friday, February 07, 2014","Folk Pop, Funk, Funk Rock, Pop Rock, Reggae, Rock, Ska, Dutch Indie, Dutch Rock, Dutch Pop, and Nederreggae."
Anamanaguchi / EINDBAAS DJ,"
  
Anamanaguchi
  
EINDBAAS DJ
",Melkweg Oude Zaal,"Friday, February 07, 2014",
My Brightest Diamond / Patrick Wolf / Douglas Dare / Lubomyr Melnyk / Ólafur Arnalds / The Cross / Linx,"
  
Lubomyr Melnyk
  
Linx
  
The Cross
  
Douglas Dare
  
Patrick Wolf
  
Ólafur Arnalds
  
My Brightest Diamond
",Paradiso,"Thursday, February 06, 2014",
Flux Pavilion / Doctor P,"
  
Doctor P
  
Flux Pavilion
",Melkweg,"Thursday, February 06, 2014",
Viza / Pui,"
  
Viza
  
Pui
","OZ, Melkweg","Wednesday, February 05, 2014",
Agnes Obel,"
  
Agnes Obel
",Concertgebouw,"Tuesday, February 04, 2014","Chamber Pop, Folk, Indie, Pop, Singer-Songwriter, Female Vocalists, and Danish."
Kool & The Gang,"
  
Kool & The Gang
",Amsterdam RAI Convention Ctr.,"Tuesday, February 04, 2014","Contemporary R&B, Disco, Funk, Jazz, Jazz-Funk, Motown, Pop Soul, Quiet Storm, Soft Rock, Soul, Synth Funk, and Post-Disco."
Polica / Marijuana Deathsquads,"
  
Poliça
  
Marijuana Deathsquads
",Melkweg,"Tuesday, February 04, 2014",
Stephen Malkmus And The Jicks,"
  
Stephen Malkmus And The Jicks
",Bitterzoet,"Sunday, February 02, 2014","Alternative Rock, Chamber Pop, Indie, Indie Rock, Lo-Fi, Pop Rock, Rock, Slowcore, Alternative, Gbvfi, Portland Indie, and Garage Psych."
Pop. 1280,"
  
Pop. 1280
",Melkweg,"Friday, January 31, 2014","Noise Rock, Post-Punk, Rock, Grave Wave, and Synth Punk."
Brother & Bones / Jett Rebel / Sven Hammond Soul,"
  
Jett Rebel
  
Brother & Bones
  
Sven Hammond Soul
",Club Ziggo,"Friday, January 31, 2014",
Peter Hook & The Light / Jah Wobble / Eton Crop / Mecano unlimited / Twice a man,"
  
Jah Wobble
  
Eton Crop
  
Mecano unlimited
  
Twice a man
  
Peter Hook & The Light
",Melkweg,"Friday, January 31, 2014",
Edward Sharpe and the Magnetic Zeros / Foy Vance,"
  
Edward Sharpe and the Magnetic Zeros 
  
Foy Vance
",Paradiso,"Friday, January 31, 2014",
Coely / Edward Sharpe & The Magnetic Zeros / Connan Mockasin,"
  
Coely
  
Edward Sharpe and the Magnetic Zeros 
  
Connan Mockasin
",Paradiso Bovenzaal (Upstairs Hall),"Friday, January 31, 2014",
Brian McKnight / Eric Benet,"
  
Brian McKnight
  
Eric Benet
",Melkweg,"Thursday, January 30, 2014",
Vanderbuyst / Enforcer,"
  
Vanderbuyst
  
Enforcer
",Melkweg,"Thursday, January 30, 2014",
To Kill A King / Spring Offensive,"
  
To Kill A King
  
Spring Offensive
",Paradiso Bovenzaal (Upstairs Hall),"Thursday, January 30, 2014",
Mogwai / Forest Swords,"
  
Mogwai
  
Forest Swords
",Paradiso,"Thursday, January 30, 2014",
Mogwai,"
  
Mogwai
",Paradiso,"Thursday, January 30, 2014","Dream Pop, Electronic, Electronica, Experimental, Indie, Indie Rock, Instrumental, Post-Rock, Alternative, British, Soundtrack, UK, Compositional Ambient, Instrumental Post-Rock, Scottish, British Post-Rock, Cosmic Post-Rock, and Scottish Rock."
Adam Green / Stefany June,"
  
Adam Green
  
Stefany June
",Paradiso,"Wednesday, January 29, 2014",
Ibrahim Maalouf,"
  
Ibrahim Maalouf
",North Sea Jazz Club,"Tuesday, January 28, 2014","Classical, Electronic, Jazz, Jazz Fusion, World Fusion, Fusion, Jazz Trumpet, Trumpet, French Jazz, and Arabic Jazz."
Moderat / Anstam,"
  
Moderat
  
Anstam
",Paradiso Grote Zaal (Main Hall),"Tuesday, January 28, 2014",
Moderat,"
  
Moderat
",Paradiso,"Monday, January 27, 2014","Alternative Dance, Electronic, Electronica, Glitch, House, IDM, Indietronica, Latin, Latin Pop, Latin Rock, Minimal Techno, New Rave, Techno, Rock En Espanol, Latin Alternative, Greek Downtempo, Mexican Rock, and Latin Arena Pop."
Megan Nicole / Jam De La CrÉme,"
  
Megan Nicole
  
Jam De La CrÉme
",Melkweg,"Sunday, January 26, 2014",
Thomas Azier,"
  
Thomas Azier
",Bitterzoet,"Tuesday, January 21, 2014","Electronic, Electropop, Synth-Pop, Synthpop, Dutch, Dutch Indie, and Dutch Pop."
Fun Lovin' Criminals,"
  
Fun Lovin' Criminals
",Melkweg,"Tuesday, January 21, 2014","Alternative Hip Hop, Alternative Rock, Electronica, Funk, Hip Hop, Indie Rock, Jazz Rap, Rap Rock, Rock, Alternative, and Rap."
Maroon 5 / Robin Thicke / PJ Morton,"
  
PJ Morton
  
Maroon 5
  
Robin Thicke
",Ziggo Dome,"Monday, January 20, 2014",
Michael Bublé / Naturally 7,"
  
Michael Bublé
  
Naturally 7
",Ziggo Dome,"Sunday, January 19, 2014",
Che Sudaka,"
  
Che Sudaka
",Melkweg Oude Zaal,"Saturday, January 18, 2014","Cumbia, Latin, Punk, Reggae, Rock, Ska, Spanish, Latin Alternative, Patchanka, and Mestizo."
Trans-Siberian Orchestra,"
  
Trans-Siberian Orchestra
",Heineken Music Hall,"Saturday, January 18, 2014","Christmas Music, Classical, Crossover Prog, Progressive Metal, Progressive Rock, Rock Opera, Symphonic Metal, Symphonic Rock, Adult Standards, Neo Classical Metal, and Christmas."
Trans Siberian Orchestra,"
  
Trans-Siberian Orchestra
",AFAS Live,"Saturday, January 18, 2014","Christmas Music, Classical, Crossover Prog, Progressive Metal, Progressive Rock, Rock Opera, Symphonic Metal, Symphonic Rock, Adult Standards, Neo Classical Metal, and Christmas."
Puggy,"
  
Puggy
",Paradiso Bovenzaal (Upstairs Hall),"Thursday, January 16, 2014","Acoustic Rock, Indie, Pop, Rock, Belgian, Belgian Indie, French Indie Pop, Belgian Rock, and French Rock."
East India Youth / Larry Gus,"
  
East India Youth
  
Larry Gus
",OT301,"Thursday, January 16, 2014",
Puggy,"
  
Puggy
",Paradiso,"Thursday, January 16, 2014","Acoustic Rock, Indie, Pop, Rock, Belgian, Belgian Indie, French Indie Pop, Belgian Rock, and French Rock."
Babyshambles,"
  
Babyshambles
",Paradiso,"Wednesday, January 15, 2014","Britpop, Dance-Punk, Garage Rock, Garage Rock Revival, Indie, Indie Rock, Post-Punk Revival, Rock, British, Modern Rock, and Dmv Rap."
Awakenings,"
  
""Awakenings""
  
Ben Klock
  
Ben Sims
  
Dave Clarke (UK)
  
Len Faki
  
Marcel Dettmann
  
Nina Kraviz
",Gashouder,"Wednesday, January 01, 2014",
DeWolff,"
  
DeWolff
",Paradiso Grote Zaal (Main Hall),"Monday, December 23, 2013","Alternative Rock, Blues Rock, Classic Rock, Hard Rock, Psychedelic Rock, Rock, Dutch, Dutch Indie, Dutch Rock, Dutch Pop, Dutch Americana, and Dutch Blues."
New Model Army,"
  
New Model Army
",Melkweg,"Sunday, December 22, 2013","Alternative Rock, Gothic Rock, Post-Punk, Punk, Rock, Alternative, British, UK Post-Punk, and Singaporean Indie."
New Model Army,"
  
New Model Army
","The Max, Melkweg","Sunday, December 22, 2013","Alternative Rock, Gothic Rock, Post-Punk, Punk, Rock, Alternative, British, UK Post-Punk, and Singaporean Indie."
Stromae,"
  
Stromae
",Melkweg,"Saturday, December 21, 2013","Art Pop, Dance, Dance-Pop, Electro House, Electronic, Electronica, Electropop, Hip House, French, Belgian, Belgian Pop, French Pop, G-House, and Meme."
Valhalla Festival,"
  
""Valhalla Festival""
  
Tensnake
  
Cinnaman
  
Daniel Haaksman
  
Eats Everything
  
Totally Enormous Extinct Dinosaurs
  
Juan Sanchez
  
Joost van Bellen
  
Kees Van Hondt
  
Marek Hemmann
  
Memphis Maniacs
  
Prins Thomas
  
Stijn
  
Solomun
  
The Opposites
  
The Flexican
  
The Revenge
  
Tom Trago
  
Yellow Claw
",Amsterdam RAI Convention Ctr.,"Saturday, December 21, 2013",
Will and the People / Yes Sir Boss,"
  
Will and the People
  
Yes Sir Boss
","The Max, Melkweg","Friday, December 20, 2013",
Anouk / Symphonica in Rosso,"
  
Anouk
  
Symphonica in Rosso
",Ziggo Dome,"Thursday, December 19, 2013",
Anouk,"
  
Anouk
",Ziggodome,"Monday, December 16, 2013","Nederpop, Pop, Pop Rock, Rock, Female Vocalists, Dutch, Dutch Indie, Dutch Rock, Netherlands, Dutch Pop, and NL."
Anouk,"
  
Anouk
",Ziggo Dome,"Monday, December 16, 2013","Nederpop, Pop, Pop Rock, Rock, Female Vocalists, Dutch, Dutch Indie, Dutch Rock, Netherlands, Dutch Pop, and NL."
Mozes and the Firstborn,"
  
Mozes and the Firstborn
",Paradiso,"Saturday, December 14, 2013","Garage Rock, Indie Rock, Power Pop, Rock, Dutch, Garage, Dutch Indie, Dutch Rock, Netherlands, and Dutch Indie Rock."
Margaret Cho / Jim Short,"
  
Margaret Cho
  
Jim Short
",Comedy Theater,"Friday, December 13, 2013",
Kane,"
  
Kane
",Paradiso,"Friday, December 13, 2013","Alternative Rock, Contemporary Country, Country, Pop, Pop Rock, Rock, Black Americana, Dutch, Dutch Rock, Country Road, and Dutch Pop."
Kid Ink,"
  
Kid Ink
",Melkweg,"Thursday, December 12, 2013","Dance-Pop, Hip Hop, Pop Rap, Southern Hip Hop, Trap, West Coast Hip Hop, Rap, and West Coast."
Deltron 3030,"
  
Deltron 3030
",Melkweg,"Wednesday, December 11, 2013","Abstract Hip Hop, Alternative Hip Hop, Electronic, Hardcore Hip Hop, Hip Hop, Rap, Underground Hip-Hop, Afrofuturism, and Psychedelic Hip Hop."
Tenacious D,"
  
Tenacious D
",Paradiso,"Wednesday, December 11, 2013","Acoustic Rock, Alternative Metal, Alternative Rock, Comedy, Comedy Rock, Hard Rock, Rock, Alternative, Comic, California, Los Angeles, Parody, Comic Metal, United States, and Film Soundtrack."
VanVelzen ,"
  
VanVelzen
",Tuschinski,"Tuesday, December 10, 2013","Pop, Pop Rock, Singer-Songwriter, Dutch, Dutch Rock, and Dutch Pop."
Dum Dum Girls,"
  
Dum Dum Girls
",Paradiso,"Tuesday, December 10, 2013","Lo-Fi, Noise Pop, Noise Rock, Rock, Female Vocalists, La Indie, Nu Gaze, and Chill Dream Pop."
Van Morrison / Daniel Lohues,"
  
Van Morrison
  
Daniel Lohues
",Ziggo Dome,"Tuesday, December 10, 2013",
Van Morrison / Daniël Lohues,"
  
Van Morrison
  
Daniël Lohues
",Ziggo Dome,"Tuesday, December 10, 2013",
Uriah Heep,"
  
Uriah Heep
",Melkweg,"Tuesday, December 10, 2013","Acoustic Rock, Art Rock, Blues Rock, British Blues, Classic Rock, Hard Rock, Heavy Metal, Metal, Progressive Rock, Psychedelic Rock, Rock, Symphonic Rock, British, Album Oriented Rock (AOR), and English."
Xenia Rubinos,"
  
Xenia Rubinos
",Paradiso,"Monday, December 09, 2013","Art Pop, Experimental, Indie, R&B, Spectra, Brooklyn Indie, and Lo Star."
will.i.am / Leah McFall / Fritz the Face,"
  
will.i.am
  
Leah McFall
  
Fritz the Face
",AFAS Live,"Sunday, December 08, 2013",
Placebo / Toy,"
  
Toy
  
Placebo
",Ziggo Dome,"Sunday, December 08, 2013",
French Montana,"
  
French Montana
",Borchlandhallen,"Saturday, December 07, 2013","East Coast Hip Hop, Hip Hop, Pop, Pop Rap, Southern Hip Hop, Trap, Rap, and Gangster Rap."
Buckcherry / Hardcore Superstar,"
  
Buckcherry
  
Hardcore Superstar
","OZ, Melkweg","Saturday, December 07, 2013",
Depeche Mode / Big Deal,"
  
Depeche Mode
  
Big Deal
",Ziggo Dome,"Saturday, December 07, 2013",
Glasvegas,"
  
Glasvegas
",Bitterzoet,"Saturday, December 07, 2013","Alternative Rock, Indie, Indie Rock, Rock, Shoegaze, Scottish Indie, Scottish, and Scottish Rock."
John Joseph Brill / Kawala,"
  
John Joseph Brill
  
KAWALA
",Zoku,"Friday, December 06, 2013",
Mindless Self Indulgence,"
  
Mindless Self Indulgence
",Melkweg,"Friday, December 06, 2013","Alternative Metal, Dance-Punk, Electronic, Electronica, Hip Hop, Industrial, Industrial Metal, Nu Metal, Punk, Punk Rock, Rock, Alternative, Viral Rap, United States, and Pov: Indie."
Bill Burr,"
  
Bill Burr
",De Meervaart,"Thursday, December 05, 2013","Comedy, Spoken Word, Comic, Funny, Stand-Up Comedy, and Stand-Up."
Lake Street Dive,"
  
Lake Street Dive
",Paradiso,"Wednesday, December 04, 2013","Indie, Indie Folk, Indie Pop, Jazz, Soul, Swing, New Americana, and Boston Rock."
Savages,"
  
Savages
",Paradiso,"Tuesday, December 03, 2013","Art Punk, Electro Swing, Experimental, Garage Rock, Gothic Rock, No Wave, Noise Pop, Noise Rock, Post-Punk, Punk, Punk Rock, Female Vocalists, Chamber Psych, Garage Psych, and Modern Alternative Rock."
Savages / Black Red Box,"
  
Savages
  
Black Red Box
",Paradiso,"Tuesday, December 03, 2013",
Bell X1 / Bart Constant,"
  
Bell X1
  
Bart Constant
",Paradiso,"Monday, December 02, 2013",
Cut Copy,"
  
Cut Copy
","OZ, Melkweg","Sunday, December 01, 2013","Alternative Dance, Chillwave, Dance-Punk, Electro, Electronic, Electronic Rock, Electronica, Electropop, Future Bass, Indie, Indie Rock, Indietronica, New Rave, Nu Disco, Synth-Pop, Australian, Modern Rock, Filter House, Neo-Synthpop, and Australian Dance."
Quincy Jones,"
  
Quincy Jones
",North Sea Jazz Club,"Saturday, November 30, 2013","Big Band, Bossa Nova, Crossover Jazz, Disco, Funk, Jazz, Jazz Pop, Jazz-Funk, Pop, Quiet Storm, Soul, Soul Jazz, Swing, Soundtrack, United States, and Producteur."
The Feeling,"
  
The Feeling
",Concerto,"Friday, November 29, 2013","Dance-Pop, Europop, Indie, Indie Pop, Rock, Soft Rock, British, Neo Mellow, UK, English Indie Rock, and English."
The Feeling,"
  
The Feeling
",Concerto Records,"Friday, November 29, 2013","Dance-Pop, Europop, Indie, Indie Pop, Rock, Soft Rock, British, Neo Mellow, UK, English Indie Rock, and English."
Hollerado / Royal Republic,"
  
Hollerado
  
Royal Republic
",Melkweg Oude Zaal,"Friday, November 29, 2013",
Beth Hart,"
  
Beth Hart
",Paradiso,"Friday, November 29, 2013","Blues, Blues Rock, Modern Blues, Rock, Singer-Songwriter, Soul, Alternative, Female Vocalists, and Storytelling."
Kodaline,"
  
Kodaline
","The Max, Melkweg","Friday, November 29, 2013","Alternative Rock, Chillstep, Folk Rock, Indie, Indie Rock, Pop, Pop Rock, Alternative, Shiver Pop, Modern Rock, Neo Mellow, Irish, UK Pop, and Irish Pop."
